date,category,region,vendor_id,stock_level_pct,reorder_point_pct,stockout_risk,procurement_cost_index,demand_forecast_units,supply_gap_units,inventory_turnover_ratio,stock_shortage_incidents
2024-05-06,FMCG-Health,Ahmedabad,Vendor_C,74.6,28.5,0.0,1.231,33514,0,6.19,0
2024-05-09,FMCG-Food,Hyderabad,Vendor_K,24.9,28.5,0.126,1.248,16690,0,7.19,1
2024-05-09,FMCG-Food,Kolkata,Vendor_D,55.0,33.1,0.0,1.217,15785,820,3.69,0
2024-05-09,FMCG-Food,Mumbai,Vendor_E,34.2,25.0,0.0,0.882,46628,0,2.71,0
2024-05-09,FMCG-Food,Bangalore,Vendor_D,21.2,38.4,0.448,1.029,23518,0,2.94,1
2024-05-09,FMCG-Beverage,Hyderabad,Vendor_I,65.0,37.1,0.0,1.102,37363,0,6.15,0
2024-05-09,FMCG-Beverage,Kolkata,Vendor_G,53.8,34.4,0.0,0.965,52309,192,3.65,0
2024-05-09,FMCG-Beverage,Ahmedabad,Vendor_C,76.7,35.2,0.0,1.002,50194,0,6.68,0
2024-05-09,FMCG-Beverage,Pune,Vendor_L,69.4,31.1,0.0,1.16,26733,0,3.54,0
2024-05-09,FMCG-Personal Care,Bangalore,Vendor_K,29.8,30.8,0.032,1.056,50388,0,4.03,0
2024-05-09,FMCG-Personal Care,Chennai,Vendor_J,21.6,31.6,0.315,1.01,13845,0,5.96,2
2024-05-09,FMCG-Personal Care,Delhi,Vendor_B,21.3,25.9,0.177,1.097,19810,0,3.76,3
2024-05-09,FMCG-Personal Care,Hyderabad,Vendor_H,81.8,28.8,0.0,1.021,24122,0,3.58,0
2024-05-09,FMCG-Home Care,Ahmedabad,Vendor_H,39.6,28.9,0.0,0.884,49906,0,4.04,0
2024-05-09,FMCG-Home Care,Delhi,Vendor_K,36.0,25.2,0.0,1.069,26677,0,3.5,0
2024-05-09,FMCG-Home Care,Hyderabad,Vendor_J,30.0,38.2,0.215,0.884,10545,446,4.44,3
2024-05-09,FMCG-Home Care,Kolkata,Vendor_C,55.8,35.5,0.0,1.098,37046,2052,3.49,0
2024-05-09,FMCG-Health,Delhi,Vendor_D,59.1,28.7,0.0,1.231,6566,2698,8.13,0
2024-05-09,FMCG-Health,Ahmedabad,Vendor_G,82.1,34.6,0.0,1.151,40226,1719,4.08,0
2024-05-09,FMCG-Health,Hyderabad,Vendor_I,82.6,28.5,0.0,0.969,41325,0,7.57,0
2024-05-09,FMCG-Health,Mumbai,Vendor_N,68.7,26.0,0.0,1.205,41993,0,6.17,0
2024-05-12,FMCG-Food,Mumbai,Vendor_K,83.7,28.3,0.0,1.162,16485,0,4.62,0
2024-05-12,FMCG-Food,Bangalore,Vendor_I,72.9,35.7,0.0,1.201,51018,0,8.21,0
2024-05-12,FMCG-Food,Ahmedabad,Vendor_N,67.9,34.4,0.0,1.182,7338,790,3.75,0
2024-05-12,FMCG-Food,Hyderabad,Vendor_K,89.1,27.1,0.0,1.108,8269,0,8.48,0
2024-05-12,FMCG-Beverage,Ahmedabad,Vendor_C,74.7,35.3,0.0,1.121,51952,0,5.13,0
2024-05-12,FMCG-Beverage,Kolkata,Vendor_M,89.6,35.4,0.0,0.964,21496,512,3.43,0
2024-05-12,FMCG-Beverage,Pune,Vendor_O,73.6,33.1,0.0,1.078,40792,4834,6.59,0
2024-05-12,FMCG-Beverage,Bangalore,Vendor_B,20.5,31.9,0.356,0.887,6570,2853,3.52,0
2024-05-12,FMCG-Personal Care,Kolkata,Vendor_C,40.5,32.7,0.0,0.874,30135,2382,3.54,0
2024-05-12,FMCG-Personal Care,Delhi,Vendor_C,56.1,25.3,0.0,1.256,24557,2218,7.06,0
2024-05-12,FMCG-Personal Care,Bangalore,Vendor_M,51.9,36.1,0.0,1.228,8259,0,6.91,0
2024-05-12,FMCG-Personal Care,Ahmedabad,Vendor_K,82.7,36.1,0.0,0.889,36409,0,6.51,0
2024-05-12,FMCG-Home Care,Pune,Vendor_N,82.3,30.1,0.0,1.248,18359,498,6.01,0
2024-05-12,FMCG-Home Care,Delhi,Vendor_B,87.3,29.3,0.0,0.985,53511,926,3.13,0
2024-05-12,FMCG-Home Care,Hyderabad,Vendor_M,78.2,36.9,0.0,1.043,53466,0,5.6,0
2024-05-12,FMCG-Home Care,Bangalore,Vendor_J,53.9,25.6,0.0,1.081,37574,804,5.94,0
2024-05-12,FMCG-Health,Delhi,Vendor_O,37.5,31.0,0.0,1.047,33821,1707,5.49,0
2024-05-12,FMCG-Health,Kolkata,Vendor_A,84.0,26.7,0.0,0.867,13195,346,5.66,0
2024-05-12,FMCG-Health,Bangalore,Vendor_B,24.1,31.9,0.245,1.138,33315,0,4.52,0
2024-05-12,FMCG-Health,Mumbai,Vendor_N,83.9,37.6,0.0,1.262,37151,2484,5.78,0
2024-05-15,FMCG-Food,Ahmedabad,Vendor_E,64.8,36.9,0.0,0.929,18844,1731,3.4,0
2024-05-15,FMCG-Food,Mumbai,Vendor_A,22.2,30.5,0.272,0.923,29679,0,4.44,3
2024-05-15,FMCG-Food,Delhi,Vendor_N,29.8,39.6,0.247,0.878,46914,0,7.85,0
2024-05-15,FMCG-Food,Pune,Vendor_M,47.0,32.6,0.0,1.068,30568,1588,2.89,0
2024-05-15,FMCG-Beverage,Pune,Vendor_M,67.5,31.5,0.0,1.182,45204,2995,6.77,0
2024-05-15,FMCG-Beverage,Ahmedabad,Vendor_J,40.2,31.8,0.0,0.968,46569,2455,3.04,0
2024-05-15,FMCG-Beverage,Bangalore,Vendor_O,46.8,32.1,0.0,1.087,19982,0,7.24,0
2024-05-15,FMCG-Beverage,Hyderabad,Vendor_C,55.5,28.5,0.0,1.011,50896,2303,2.64,0
2024-05-15,FMCG-Personal Care,Ahmedabad,Vendor_E,61.3,29.5,0.0,1.038,52319,3372,4.86,0
2024-05-15,FMCG-Personal Care,Delhi,Vendor_L,30.5,35.4,0.136,0.917,36535,0,7.32,1
2024-05-15,FMCG-Personal Care,Hyderabad,Vendor_I,90.6,37.5,0.0,1.257,34752,0,7.18,0
2024-05-15,FMCG-Personal Care,Bangalore,Vendor_A,36.8,35.6,0.0,0.957,50003,0,3.41,0
2024-05-15,FMCG-Home Care,Bangalore,Vendor_G,37.9,32.6,0.0,0.999,11709,0,6.12,0
2024-05-15,FMCG-Home Care,Ahmedabad,Vendor_C,63.0,27.3,0.0,0.967,33696,2944,5.34,0
2024-05-15,FMCG-Home Care,Delhi,Vendor_O,30.0,37.6,0.202,1.028,7418,0,2.77,1
2024-05-15,FMCG-Home Care,Pune,Vendor_M,46.1,32.6,0.0,1.108,26082,0,5.23,0
2024-05-15,FMCG-Health,Delhi,Vendor_A,37.7,29.1,0.0,0.912,21723,0,7.94,0
2024-05-15,FMCG-Health,Pune,Vendor_L,22.6,35.0,0.354,1.039,39741,0,3.33,1
2024-05-15,FMCG-Health,Chennai,Vendor_M,26.8,37.1,0.276,0.914,27601,1651,7.33,4
2024-05-15,FMCG-Health,Mumbai,Vendor_D,25.6,30.7,0.166,0.957,5941,949,3.81,1
2024-05-18,FMCG-Food,Bangalore,Vendor_A,52.6,27.1,0.0,1.187,15248,2536,7.53,0
2024-05-18,FMCG-Food,Delhi,Vendor_G,58.5,29.8,0.0,1.104,38981,241,4.12,0
2024-05-18,FMCG-Food,Ahmedabad,Vendor_A,57.5,31.2,0.0,1.24,6576,2034,6.04,0
2024-05-18,FMCG-Food,Pune,Vendor_K,84.6,30.9,0.0,0.877,35963,0,4.98,0
2024-05-18,FMCG-Beverage,Pune,Vendor_H,91.2,26.2,0.0,1.183,39302,0,4.44,0
2024-05-18,FMCG-Beverage,Kolkata,Vendor_E,27.3,32.1,0.151,0.961,22597,1306,7.75,0
2024-05-18,FMCG-Beverage,Chennai,Vendor_M,49.5,35.9,0.0,1.255,37583,0,6.32,0
2024-05-18,FMCG-Beverage,Delhi,Vendor_I,52.7,36.8,0.0,0.928,38321,0,4.03,0
2024-05-18,FMCG-Personal Care,Delhi,Vendor_F,82.1,26.7,0.0,0.866,6825,0,5.53,0
2024-05-18,FMCG-Personal Care,Hyderabad,Vendor_M,27.8,38.1,0.269,1.182,36979,0,4.74,3
2024-05-18,FMCG-Personal Care,Ahmedabad,Vendor_H,28.3,36.7,0.228,0.867,17758,0,5.35,0
2024-05-18,FMCG-Personal Care,Bangalore,Vendor_E,43.5,38.0,0.0,1.243,14991,0,5.13,0
2024-05-18,FMCG-Home Care,Hyderabad,Vendor_K,27.1,38.0,0.286,1.134,45800,0,6.57,2
2024-05-18,FMCG-Home Care,Pune,Vendor_I,20.1,38.4,0.478,1.112,7904,6264,3.42,1
2024-05-18,FMCG-Home Care,Delhi,Vendor_N,27.3,32.3,0.154,1.065,44098,3712,5.89,1
2024-05-18,FMCG-Home Care,Chennai,Vendor_D,83.1,35.5,0.0,1.132,17849,0,2.74,0
2024-05-18,FMCG-Health,Delhi,Vendor_E,33.5,34.2,0.023,0.982,18661,284,5.52,0
2024-05-18,FMCG-Health,Kolkata,Vendor_I,53.7,32.4,0.0,0.956,53130,433,7.32,0
2024-05-18,FMCG-Health,Ahmedabad,Vendor_J,93.1,35.7,0.0,0.959,46546,645,4.0,0
2024-05-18,FMCG-Health,Bangalore,Vendor_E,56.5,38.4,0.0,0.924,22322,1221,5.7,0
2024-05-21,FMCG-Food,Delhi,Vendor_M,32.6,27.4,0.0,0.907,44963,0,6.86,0
2024-05-21,FMCG-Food,Pune,Vendor_B,20.5,37.4,0.453,1.037,51442,0,5.98,1
2024-05-21,FMCG-Food,Bangalore,Vendor_N,85.0,31.8,0.0,1.252,16444,2905,8.27,0
2024-05-21,FMCG-Food,Mumbai,Vendor_G,38.8,31.6,0.0,0.91,21910,0,6.74,0
2024-05-21,FMCG-Beverage,Ahmedabad,Vendor_L,85.5,36.9,0.0,0.899,25961,2842,6.72,0
2024-05-21,FMCG-Beverage,Delhi,Vendor_A,59.8,27.1,0.0,1.144,17087,1326,7.66,0
2024-05-21,FMCG-Beverage,Pune,Vendor_I,61.2,27.8,0.0,1.242,18776,0,4.16,0
2024-05-21,FMCG-Beverage,Chennai,Vendor_G,88.8,26.1,0.0,1.22,51628,0,5.57,0
2024-05-21,FMCG-Personal Care,Chennai,Vendor_F,80.8,33.2,0.0,1.132,23771,0,5.44,0
2024-05-21,FMCG-Personal Care,Mumbai,Vendor_O,30.5,31.1,0.019,1.17,33029,0,5.2,0
2024-05-21,FMCG-Personal Care,Pune,Vendor_C,61.2,25.3,0.0,1.06,29595,0,8.23,0
2024-05-21,FMCG-Personal Care,Delhi,Vendor_C,43.0,30.4,0.0,1.066,47550,0,2.91,0
2024-05-21,FMCG-Home Care,Chennai,Vendor_M,65.2,34.5,0.0,1.159,16352,266,3.15,0
2024-05-21,FMCG-Home Care,Mumbai,Vendor_M,44.9,39.9,0.0,0.881,29752,0,8.42,0
2024-05-21,FMCG-Home Care,Delhi,Vendor_N,93.0,31.4,0.0,1.138,20402,0,4.8,0
2024-05-21,FMCG-Home Care,Ahmedabad,Vendor_O,69.8,28.2,0.0,1.052,47393,0,5.13,0
2024-05-21,FMCG-Health,Mumbai,Vendor_E,33.4,35.9,0.07,0.874,24595,0,6.37,1
2024-05-21,FMCG-Health,Delhi,Vendor_D,81.9,34.9,0.0,0.967,30536,0,4.28,0
2024-05-21,FMCG-Health,Pune,Vendor_F,64.3,30.5,0.0,0.948,45917,333,7.35,0
2024-05-21,FMCG-Health,Ahmedabad,Vendor_K,25.7,36.0,0.284,0.917,50716,2234,7.33,1
2024-05-24,FMCG-Food,Kolkata,Vendor_G,76.2,30.8,0.0,1.269,44714,1199,8.0,0
2024-05-24,FMCG-Food,Hyderabad,Vendor_C,77.4,35.7,0.0,0.889,43725,2095,4.25,0
2024-05-24,FMCG-Food,Bangalore,Vendor_D,88.5,36.4,0.0,0.943,26780,0,7.16,0
2024-05-24,FMCG-Food,Mumbai,Vendor_F,30.6,32.4,0.056,1.177,20373,0,4.29,1
2024-05-24,FMCG-Beverage,Ahmedabad,Vendor_I,66.8,35.3,0.0,1.078,11818,0,3.8,0
2024-05-24,FMCG-Beverage,Bangalore,Vendor_O,44.9,35.8,0.0,1.152,23773,0,8.05,0
2024-05-24,FMCG-Beverage,Hyderabad,Vendor_J,27.3,32.1,0.15,1.011,39090,0,8.2,1
2024-05-24,FMCG-Beverage,Chennai,Vendor_L,29.1,33.8,0.139,0.878,27161,3981,6.69,0
2024-05-24,FMCG-Personal Care,Kolkata,Vendor_M,61.7,34.5,0.0,1.271,33179,0,7.93,0
2024-05-24,FMCG-Personal Care,Ahmedabad,Vendor_A,79.8,30.2,0.0,1.086,15642,0,3.36,0
2024-05-24,FMCG-Personal Care,Mumbai,Vendor_C,91.4,37.3,0.0,0.936,49057,3131,7.64,0
2024-05-24,FMCG-Personal Care,Delhi,Vendor_K,75.0,25.5,0.0,1.271,18697,0,3.81,0
2024-05-24,FMCG-Home Care,Delhi,Vendor_D,42.4,37.5,0.0,1.248,30138,0,6.44,0
2024-05-24,FMCG-Home Care,Bangalore,Vendor_A,27.4,37.7,0.272,0.941,54629,0,7.6,2
2024-05-24,FMCG-Home Care,Chennai,Vendor_O,95.0,31.0,0.0,1.114,31499,1310,6.21,0
2024-05-24,FMCG-Home Care,Pune,Vendor_J,58.2,29.3,0.0,1.003,31956,0,3.07,0
2024-05-24,FMCG-Health,Hyderabad,Vendor_E,58.1,26.2,0.0,1.064,49564,1182,4.81,0
2024-05-24,FMCG-Health,Bangalore,Vendor_K,29.5,27.8,0.0,0.897,33024,0,4.38,0
2024-05-24,FMCG-Health,Kolkata,Vendor_L,41.6,34.1,0.0,1.109,18418,1293,3.58,0
2024-05-24,FMCG-Health,Chennai,Vendor_G,62.6,37.6,0.0,1.058,38172,0,3.31,0
2024-05-27,FMCG-Food,Kolkata,Vendor_A,59.8,30.1,0.0,1.114,36215,2882,4.94,0
2024-05-27,FMCG-Food,Pune,Vendor_K,51.7,37.6,0.0,0.877,19432,2061,5.24,0
2024-05-27,FMCG-Food,Bangalore,Vendor_L,32.4,28.9,0.0,1.235,41498,0,2.59,0
2024-05-27,FMCG-Food,Delhi,Vendor_C,89.8,25.5,0.0,1.03,50439,0,7.94,0
2024-05-27,FMCG-Beverage,Hyderabad,Vendor_N,52.7,29.3,0.0,1.255,43532,324,7.44,0
2024-05-27,FMCG-Beverage,Mumbai,Vendor_I,70.1,37.4,0.0,1.247,29546,1438,3.15,0
2024-05-27,FMCG-Beverage,Delhi,Vendor_G,33.0,39.3,0.159,1.141,42509,0,3.56,1
2024-05-27,FMCG-Beverage,Bangalore,Vendor_J,88.7,26.7,0.0,0.878,8987,1223,7.3,0
2024-05-27,FMCG-Personal Care,Ahmedabad,Vendor_D,53.9,33.1,0.0,1.157,31927,0,3.56,0
2024-05-27,FMCG-Personal Care,Bangalore,Vendor_A,65.7,32.7,0.0,0.891,25764,0,3.94,0
2024-05-27,FMCG-Personal Care,Mumbai,Vendor_G,88.2,35.0,0.0,1.047,5953,2300,2.7,0
2024-05-27,FMCG-Personal Care,Chennai,Vendor_N,84.5,28.3,0.0,1.138,45173,2822,6.54,0
2024-05-27,FMCG-Home Care,Pune,Vendor_F,62.7,39.8,0.0,0.923,24675,346,6.73,0
2024-05-27,FMCG-Home Care,Delhi,Vendor_A,79.4,36.3,0.0,0.914,37254,0,6.41,0
2024-05-27,FMCG-Home Care,Hyderabad,Vendor_N,28.8,35.5,0.19,1.241,53845,2736,5.12,2
2024-05-27,FMCG-Home Care,Chennai,Vendor_B,74.0,25.8,0.0,1.061,42375,0,4.91,0
2024-05-27,FMCG-Health,Ahmedabad,Vendor_E,34.3,39.9,0.14,1.022,23589,1686,8.02,0
2024-05-27,FMCG-Health,Kolkata,Vendor_K,42.0,35.3,0.0,1.142,35491,1956,8.3,0
2024-05-27,FMCG-Health,Hyderabad,Vendor_D,65.7,28.4,0.0,1.13,9247,3445,5.93,0
2024-05-27,FMCG-Health,Pune,Vendor_G,22.5,35.0,0.356,1.099,25347,211,4.49,3
2024-05-30,FMCG-Food,Kolkata,Vendor_M,55.1,25.4,0.0,1.158,50465,0,7.26,0
2024-05-30,FMCG-Food,Mumbai,Vendor_L,51.3,30.9,0.0,1.17,32980,0,4.57,0
2024-05-30,FMCG-Food,Pune,Vendor_D,83.6,31.4,0.0,0.96,8784,0,6.13,0
2024-05-30,FMCG-Food,Chennai,Vendor_K,94.5,31.3,0.0,1.249,34582,0,4.25,0
2024-05-30,FMCG-Beverage,Hyderabad,Vendor_G,75.3,32.1,0.0,0.94,38927,0,4.71,0
2024-05-30,FMCG-Beverage,Ahmedabad,Vendor_B,64.5,25.6,0.0,1.217,17004,93,7.13,0
2024-05-30,FMCG-Beverage,Kolkata,Vendor_H,55.7,27.4,0.0,0.941,29907,1787,6.43,0
2024-05-30,FMCG-Beverage,Pune,Vendor_C,93.9,38.0,0.0,0.999,33907,62,2.58,0
2024-05-30,FMCG-Personal Care,Bangalore,Vendor_O,35.5,27.6,0.0,0.958,21244,2819,4.82,0
2024-05-30,FMCG-Personal Care,Pune,Vendor_M,59.6,38.4,0.0,1.078,21031,3068,3.92,0
2024-05-30,FMCG-Personal Care,Ahmedabad,Vendor_E,80.3,35.8,0.0,1.231,37822,3049,4.44,0
2024-05-30,FMCG-Personal Care,Kolkata,Vendor_H,93.3,27.8,0.0,1.139,31278,0,4.87,0
2024-05-30,FMCG-Home Care,Delhi,Vendor_G,82.0,36.5,0.0,1.029,9452,0,3.77,0
2024-05-30,FMCG-Home Care,Chennai,Vendor_A,69.6,25.0,0.0,0.966,11549,0,4.7,0
2024-05-30,FMCG-Home Care,Hyderabad,Vendor_B,58.8,34.5,0.0,0.982,20927,2250,2.91,0
2024-05-30,FMCG-Home Care,Mumbai,Vendor_E,60.8,35.5,0.0,1.172,47353,2130,8.13,0
2024-05-30,FMCG-Health,Hyderabad,Vendor_M,93.4,34.2,0.0,1.085,18606,0,4.58,0
2024-05-30,FMCG-Health,Mumbai,Vendor_N,23.9,38.9,0.384,0.879,22000,611,7.65,0
2024-05-30,FMCG-Health,Chennai,Vendor_M,89.5,27.1,0.0,0.888,5854,0,4.11,0
2024-05-30,FMCG-Health,Ahmedabad,Vendor_O,64.4,39.5,0.0,1.058,52465,0,2.56,0
2024-06-02,FMCG-Food,Hyderabad,Vendor_L,91.7,38.5,0.0,0.964,23441,0,7.72,0
2024-06-02,FMCG-Food,Mumbai,Vendor_N,72.0,39.5,0.0,1.267,13169,339,4.98,0
2024-06-02,FMCG-Food,Kolkata,Vendor_D,57.6,34.9,0.0,1.164,14242,0,4.71,0
2024-06-02,FMCG-Food,Delhi,Vendor_D,87.5,30.4,0.0,1.014,21470,0,4.14,0
2024-06-02,FMCG-Beverage,Hyderabad,Vendor_L,74.0,35.6,0.0,1.055,27376,0,5.68,0
2024-06-02,FMCG-Beverage,Pune,Vendor_G,58.4,28.6,0.0,1.118,13016,89,5.6,0
2024-06-02,FMCG-Beverage,Ahmedabad,Vendor_I,30.9,36.4,0.15,1.072,21318,0,6.03,0
2024-06-02,FMCG-Beverage,Kolkata,Vendor_C,44.4,27.3,0.0,1.015,37500,1919,5.25,0
2024-06-02,FMCG-Personal Care,Kolkata,Vendor_O,40.4,30.6,0.0,0.926,23992,0,6.26,0
2024-06-02,FMCG-Personal Care,Mumbai,Vendor_H,42.6,34.8,0.0,0.983,25073,1279,5.46,0
2024-06-02,FMCG-Personal Care,Pune,Vendor_G,36.6,30.2,0.0,1.265,8660,112,5.78,0
2024-06-02,FMCG-Personal Care,Ahmedabad,Vendor_K,36.0,36.9,0.026,1.21,29035,94,5.64,0
2024-06-02,FMCG-Home Care,Hyderabad,Vendor_A,73.9,33.4,0.0,0.994,21808,0,6.93,0
2024-06-02,FMCG-Home Care,Bangalore,Vendor_K,21.6,34.5,0.374,0.984,17499,1508,4.2,4
2024-06-02,FMCG-Home Care,Chennai,Vendor_D,72.6,33.5,0.0,0.914,29577,0,6.61,0
2024-06-02,FMCG-Home Care,Delhi,Vendor_L,85.9,28.7,0.0,0.93,31206,0,3.17,0
2024-06-02,FMCG-Health,Kolkata,Vendor_G,51.6,36.3,0.0,1.156,17800,1403,3.2,0
2024-06-02,FMCG-Health,Chennai,Vendor_A,53.6,31.1,0.0,1.057,19379,2304,7.21,0
2024-06-02,FMCG-Health,Hyderabad,Vendor_A,24.8,33.4,0.257,0.931,46368,2010,4.53,0
2024-06-02,FMCG-Health,Bangalore,Vendor_I,53.5,31.3,0.0,1.064,38453,0,4.55,0
2024-06-05,FMCG-Food,Hyderabad,Vendor_O,22.7,35.3,0.357,0.934,14390,0,3.34,3
2024-06-05,FMCG-Food,Chennai,Vendor_A,39.5,34.5,0.0,1.257,11964,0,6.83,0
2024-06-05,FMCG-Food,Pune,Vendor_K,28.8,30.8,0.063,1.135,32722,0,6.33,0
2024-06-05,FMCG-Food,Mumbai,Vendor_K,40.9,31.7,0.0,1.177,23563,335,4.14,0
2024-06-05,FMCG-Beverage,Pune,Vendor_D,61.4,35.9,0.0,1.132,11193,1352,7.39,0
2024-06-05,FMCG-Beverage,Delhi,Vendor_E,44.1,39.0,0.0,1.125,18894,1900,2.73,0
2024-06-05,FMCG-Beverage,Kolkata,Vendor_K,69.9,39.0,0.0,0.993,27601,2162,8.34,0
2024-06-05,FMCG-Beverage,Mumbai,Vendor_A,60.1,38.1,0.0,1.149,13577,0,7.69,0
2024-06-05,FMCG-Personal Care,Chennai,Vendor_O,21.5,35.3,0.392,1.241,45423,0,7.84,2
2024-06-05,FMCG-Personal Care,Pune,Vendor_H,46.2,37.9,0.0,1.152,30994,0,3.37,0
2024-06-05,FMCG-Personal Care,Bangalore,Vendor_F,81.5,33.5,0.0,0.885,12294,0,4.22,0
2024-06-05,FMCG-Personal Care,Hyderabad,Vendor_O,94.8,30.3,0.0,1.152,9760,0,3.96,0
2024-06-05,FMCG-Home Care,Mumbai,Vendor_I,77.6,33.1,0.0,1.064,18076,0,3.42,0
2024-06-05,FMCG-Home Care,Kolkata,Vendor_O,34.3,34.1,0.0,0.924,9346,0,8.12,0
2024-06-05,FMCG-Home Care,Hyderabad,Vendor_C,80.3,36.2,0.0,1.133,41775,0,5.88,0
2024-06-05,FMCG-Home Care,Ahmedabad,Vendor_A,79.0,31.6,0.0,0.942,8875,0,5.9,0
2024-06-05,FMCG-Health,Bangalore,Vendor_N,80.6,25.2,0.0,1.026,14003,1901,7.45,0
2024-06-05,FMCG-Health,Hyderabad,Vendor_E,33.6,25.7,0.0,0.916,20564,2151,7.34,0
2024-06-05,FMCG-Health,Mumbai,Vendor_I,65.8,32.8,0.0,1.255,30998,682,7.75,0
2024-06-05,FMCG-Health,Delhi,Vendor_I,91.6,37.5,0.0,0.929,10401,0,7.23,0
2024-06-08,FMCG-Food,Kolkata,Vendor_J,80.1,28.0,0.0,1.266,30565,661,5.75,0
2024-06-08,FMCG-Food,Chennai,Vendor_M,94.6,25.2,0.0,1.258,44327,2196,4.7,0
2024-06-08,FMCG-Food,Ahmedabad,Vendor_B,30.8,26.1,0.0,1.194,17904,3322,5.03,0
2024-06-08,FMCG-Food,Hyderabad,Vendor_F,32.4,26.3,0.0,0.978,5361,0,6.23,0
2024-06-08,FMCG-Beverage,Kolkata,Vendor_D,40.1,35.6,0.0,1.273,20282,0,2.77,0
2024-06-08,FMCG-Beverage,Bangalore,Vendor_D,27.9,35.7,0.219,1.188,27303,619,8.26,3
2024-06-08,FMCG-Beverage,Pune,Vendor_B,74.9,29.9,0.0,1.223,12955,0,6.16,0
2024-06-08,FMCG-Beverage,Mumbai,Vendor_N,58.6,30.5,0.0,0.917,8904,154,3.35,0
2024-06-08,FMCG-Personal Care,Bangalore,Vendor_O,58.1,34.0,0.0,1.271,30085,1105,8.35,0
2024-06-08,FMCG-Personal Care,Mumbai,Vendor_M,73.0,39.2,0.0,1.077,14207,2313,6.82,0
2024-06-08,FMCG-Personal Care,Chennai,Vendor_J,42.9,27.5,0.0,1.083,30496,0,6.89,0
2024-06-08,FMCG-Personal Care,Pune,Vendor_F,81.1,38.8,0.0,1.118,31649,0,3.9,0
2024-06-08,FMCG-Home Care,Ahmedabad,Vendor_N,52.7,38.6,0.0,0.963,20893,0,3.66,0
2024-06-08,FMCG-Home Care,Delhi,Vendor_M,41.0,29.7,0.0,1.137,47160,844,3.32,0
2024-06-08,FMCG-Home Care,Pune,Vendor_I,36.9,30.5,0.0,1.094,22349,643,8.43,0
2024-06-08,FMCG-Home Care,Kolkata,Vendor_J,67.6,34.6,0.0,0.893,18547,3423,3.96,0
2024-06-08,FMCG-Health,Pune,Vendor_J,56.1,32.8,0.0,1.212,25254,0,4.23,0
2024-06-08,FMCG-Health,Ahmedabad,Vendor_G,56.0,28.3,0.0,0.961,31512,0,7.19,0
2024-06-08,FMCG-Health,Bangalore,Vendor_E,20.7,34.8,0.405,0.981,29001,1908,2.53,5
2024-06-08,FMCG-Health,Chennai,Vendor_C,68.2,34.3,0.0,1.144,42770,0,4.82,0
2024-06-11,FMCG-Food,Delhi,Vendor_B,79.0,37.5,0.0,0.895,24070,0,6.13,0
2024-06-11,FMCG-Food,Chennai,Vendor_N,33.3,33.9,0.017,0.879,35396,0,4.07,0
2024-06-11,FMCG-Food,Hyderabad,Vendor_F,91.7,25.5,0.0,0.983,5674,0,6.44,0
2024-06-11,FMCG-Food,Mumbai,Vendor_C,33.7,27.8,0.0,1.028,46824,3007,5.76,0
2024-06-11,FMCG-Beverage,Hyderabad,Vendor_J,46.3,35.4,0.0,1.069,8927,0,7.45,0
2024-06-11,FMCG-Beverage,Kolkata,Vendor_J,86.6,34.4,0.0,1.009,19260,430,5.18,0
2024-06-11,FMCG-Beverage,Bangalore,Vendor_C,48.5,34.5,0.0,1.107,34715,0,6.99,0
2024-06-11,FMCG-Beverage,Ahmedabad,Vendor_F,32.6,33.8,0.033,1.144,12839,0,5.86,0
2024-06-11,FMCG-Personal Care,Hyderabad,Vendor_I,37.3,33.6,0.0,1.144,27570,0,4.69,0
2024-06-11,FMCG-Personal Care,Chennai,Vendor_G,63.3,39.0,0.0,1.224,31170,1183,6.54,0
2024-06-11,FMCG-Personal Care,Delhi,Vendor_K,38.2,35.4,0.0,0.947,22966,209,4.45,0
2024-06-11,FMCG-Personal Care,Kolkata,Vendor_B,48.8,39.4,0.0,0.988,11993,12,7.32,0
2024-06-11,FMCG-Home Care,Chennai,Vendor_G,61.5,36.3,0.0,1.218,14068,0,3.98,0
2024-06-11,FMCG-Home Care,Delhi,Vendor_J,61.4,37.0,0.0,1.164,35015,0,3.74,0
2024-06-11,FMCG-Home Care,Bangalore,Vendor_N,20.7,30.3,0.316,1.199,20039,3964,6.27,1
2024-06-11,FMCG-Home Care,Mumbai,Vendor_D,35.5,35.1,0.0,0.882,45362,0,7.18,0
2024-06-11,FMCG-Health,Ahmedabad,Vendor_G,91.0,28.9,0.0,1.092,18574,0,6.75,0
2024-06-11,FMCG-Health,Delhi,Vendor_G,25.6,35.3,0.276,1.175,14181,0,7.35,0
2024-06-11,FMCG-Health,Hyderabad,Vendor_F,73.9,35.5,0.0,0.88,32160,730,6.56,0
2024-06-11,FMCG-Health,Kolkata,Vendor_E,36.4,28.4,0.0,0.958,43704,0,8.46,0
2024-06-14,FMCG-Food,Hyderabad,Vendor_I,47.4,37.1,0.0,1.073,41903,1037,4.39,0
2024-06-14,FMCG-Food,Chennai,Vendor_N,92.0,27.1,0.0,1.13,33186,1174,2.75,0
2024-06-14,FMCG-Food,Mumbai,Vendor_N,76.1,26.3,0.0,0.904,33313,0,7.51,0
2024-06-14,FMCG-Food,Kolkata,Vendor_G,42.5,39.4,0.0,1.226,21738,0,4.11,0
