date,customer_id,region,purchase_frequency,days_since_last_purchase,avg_basket_size,payment_delay_days,returns_count,churn_probability,churn_flag
2024-08-28,CUST_1337,Ahmedabad,6.7,0,2524.74,7,1,0.043,0
2024-08-28,CUST_1033,Mumbai,8.0,2,4300.36,0,0,0.037,0
2024-08-28,CUST_1046,Delhi,5.7,11,3554.15,0,0,0.065,0
2024-08-28,CUST_1229,Kolkata,8.1,3,4914.0,4,0,0.015,0
2024-08-28,CUST_1406,Mumbai,9.7,0,2155.59,0,0,0.072,0
2024-08-28,CUST_1308,Hyderabad,3.2,43,1177.96,3,1,0.35,0
2024-08-28,CUST_1005,Chennai,6.6,0,3597.2,11,1,0.078,0
2024-08-28,CUST_1377,Delhi,5.9,0,3035.44,0,0,0.023,0
2024-08-28,CUST_1268,Pune,9.6,0,2104.77,8,0,0.017,0
2024-08-28,CUST_1346,Pune,6.8,0,3719.4,0,0,0.072,0
2024-08-28,CUST_1235,Pune,5.6,0,2860.75,0,0,0.016,0
2024-08-28,CUST_1435,Mumbai,9.1,4,3702.44,0,0,0.019,0
2024-08-28,CUST_1250,Bangalore,5.8,13,3414.42,0,0,0.012,0
2024-08-28,CUST_1236,Kolkata,7.4,19,3972.61,0,0,0.05,0
2024-08-28,CUST_1481,Hyderabad,6.2,0,1083.36,3,0,0.044,0
2024-08-28,CUST_1326,Mumbai,3.8,7,1255.75,0,0,0.048,0
2024-08-28,CUST_1237,Delhi,6.0,5,2636.69,0,0,0.032,0
2024-08-28,CUST_1153,Kolkata,6.8,10,1278.18,8,0,0.041,0
2024-08-28,CUST_1157,Mumbai,4.3,0,1983.65,4,0,0.036,0
2024-08-28,CUST_1197,Kolkata,5.8,23,3878.97,9,0,0.079,0
2024-08-28,CUST_1086,Hyderabad,7.7,8,1902.58,0,0,0.076,0
2024-08-28,CUST_1332,Pune,6.8,0,935.37,0,0,0.013,0
2024-08-28,CUST_1003,Delhi,7.9,0,4860.41,0,0,0.016,0
2024-08-28,CUST_1196,Bangalore,3.1,44,1633.05,7,1,0.292,0
2024-08-28,CUST_1001,Kolkata,4.6,0,4491.52,3,0,0.044,0
2024-08-28,CUST_1454,Ahmedabad,6.5,16,4707.7,0,0,0.032,0
2024-08-28,CUST_1301,Mumbai,8.2,11,3904.82,2,0,0.059,0
2024-08-28,CUST_1023,Pune,6.8,3,639.78,0,0,0.01,0
2024-08-28,CUST_1436,Hyderabad,9.8,12,3040.58,6,0,0.05,0
2024-08-28,CUST_1428,Bangalore,5.2,21,2650.35,0,0,0.058,0
2024-08-28,CUST_1029,Hyderabad,4.6,23,3932.05,0,0,0.156,0
2024-08-28,CUST_1316,Ahmedabad,5.8,14,1615.39,0,0,0.078,0
2024-08-28,CUST_1302,Chennai,10.4,10,2097.73,1,0,0.038,0
2024-08-28,CUST_1393,Hyderabad,9.5,32,2785.91,6,2,0.194,0
2024-08-28,CUST_1278,Kolkata,5.5,0,2625.86,4,0,0.044,0
2024-08-28,CUST_1189,Kolkata,7.1,0,907.68,0,0,0.063,0
2024-08-28,CUST_1002,Bangalore,10.8,8,4180.11,0,0,0.057,0
2024-08-28,CUST_1294,Kolkata,10.0,0,4105.54,5,0,0.049,0
2024-08-28,CUST_1044,Chennai,7.7,24,4302.51,0,0,0.068,0
2024-08-28,CUST_1055,Bangalore,3.9,52,2765.02,10,1,0.319,0
2024-08-28,CUST_1166,Hyderabad,5.3,19,2238.96,0,0,0.072,0
2024-08-28,CUST_1341,Delhi,6.7,5,4507.4,6,0,0.018,0
2024-08-28,CUST_1411,Bangalore,11.1,21,2602.04,5,0,0.065,0
2024-08-28,CUST_1077,Chennai,9.8,2,2792.31,4,0,0.026,0
2024-08-28,CUST_1072,Bangalore,9.3,12,3555.79,1,0,0.063,0
2024-08-28,CUST_1486,Kolkata,8.1,4,608.8,1,0,0.036,0
2024-08-28,CUST_1410,Pune,7.0,0,4169.27,3,0,0.076,0
2024-08-28,CUST_1367,Hyderabad,6.9,29,3927.21,8,0,0.226,0
2024-08-28,CUST_1339,Chennai,8.9,0,3230.97,2,1,0.046,0
2024-08-28,CUST_1334,Hyderabad,9.3,31,3515.08,8,1,0.075,0
2024-08-28,CUST_1021,Ahmedabad,6.5,0,1218.09,4,0,0.051,1
2024-08-28,CUST_1106,Mumbai,5.3,54,489.63,7,1,0.28,0
2024-08-28,CUST_1395,Chennai,6.6,4,3902.19,4,0,0.016,0
2024-08-28,CUST_1280,Delhi,10.7,6,1771.47,0,0,0.017,0
2024-08-28,CUST_1138,Hyderabad,13.3,14,1447.09,0,0,0.025,0
2024-08-28,CUST_1470,Hyderabad,6.2,20,3308.57,0,0,0.022,0
2024-08-28,CUST_1271,Delhi,3.0,0,4444.64,3,0,0.035,0
2024-08-28,CUST_1259,Mumbai,11.0,36,3886.32,0,0,0.067,0
2024-08-28,CUST_1024,Chennai,7.2,16,1499.77,0,0,0.03,0
2024-08-28,CUST_1006,Kolkata,11.1,0,2166.7,0,0,0.035,0
2024-08-28,CUST_1134,Chennai,5.4,3,3658.22,3,0,0.062,0
2024-08-28,CUST_1382,Ahmedabad,6.6,2,1892.82,0,0,0.022,0
2024-08-28,CUST_1089,Kolkata,4.9,0,4767.53,2,0,0.056,0
2024-08-28,CUST_1131,Ahmedabad,7.1,26,4224.66,0,0,0.065,0
2024-08-28,CUST_1357,Kolkata,9.2,0,850.71,10,0,0.034,0
2024-08-28,CUST_1347,Pune,8.4,10,4320.95,3,0,0.021,0
2024-08-28,CUST_1036,Hyderabad,11.6,0,968.52,5,0,0.034,0
2024-08-28,CUST_1330,Ahmedabad,6.1,2,836.16,4,0,0.016,0
2024-08-28,CUST_1323,Delhi,8.5,16,1232.53,3,1,0.066,0
2024-08-28,CUST_1444,Ahmedabad,9.2,4,779.6,3,0,0.07,0
2024-08-28,CUST_1378,Hyderabad,4.4,29,3843.01,0,0,0.177,0
2024-08-28,CUST_1471,Kolkata,7.7,11,2857.9,0,0,0.024,0
2024-08-28,CUST_1372,Bangalore,7.2,13,3589.23,0,0,0.024,0
2024-08-28,CUST_1270,Bangalore,5.1,24,1189.7,1,2,0.062,0
2024-08-28,CUST_1370,Mumbai,7.7,26,3611.87,2,0,0.022,0
2024-08-28,CUST_1227,Ahmedabad,9.0,0,2510.53,9,0,0.017,0
2024-08-28,CUST_1087,Pune,8.3,12,3435.72,5,0,0.033,0
2024-08-28,CUST_1026,Pune,7.0,4,3106.21,11,0,0.046,0
2024-08-28,CUST_1025,Kolkata,6.7,0,2469.38,2,0,0.042,0
2024-08-28,CUST_1306,Hyderabad,4.4,2,3936.75,6,0,0.051,0
2024-08-28,CUST_1027,Bangalore,8.0,10,983.24,4,0,0.03,0
2024-08-28,CUST_1463,Mumbai,6.6,0,3894.22,0,0,0.04,0
2024-08-28,CUST_1177,Chennai,10.2,23,1944.58,0,0,0.017,0
2024-08-28,CUST_1143,Mumbai,6.0,0,2177.66,0,0,0.066,0
2024-08-28,CUST_1221,Chennai,11.2,13,2987.26,1,0,0.016,0
2024-08-28,CUST_1193,Ahmedabad,7.4,2,4252.32,2,0,0.047,0
2024-08-28,CUST_1282,Mumbai,12.6,0,4802.11,0,0,0.012,0
2024-08-28,CUST_1018,Mumbai,5.2,0,867.09,4,0,0.022,0
2024-08-28,CUST_1249,Delhi,7.1,0,3258.11,0,0,0.012,0
2024-08-28,CUST_1232,Mumbai,11.0,9,1734.72,8,0,0.031,0
2024-08-28,CUST_1358,Mumbai,6.3,43,3604.6,12,0,0.242,0
2024-08-28,CUST_1371,Pune,7.8,0,932.97,2,0,0.017,0
2024-08-28,CUST_1090,Kolkata,7.4,25,4523.91,8,0,0.075,0
2024-09-27,CUST_1181,Mumbai,8.8,9,4235.15,6,1,0.071,0
2024-09-27,CUST_1396,Hyderabad,9.3,0,3634.44,0,0,0.013,0
2024-09-27,CUST_1062,Ahmedabad,4.3,6,2366.94,0,0,0.049,0
2024-09-27,CUST_1317,Chennai,5.8,55,3334.58,11,0,0.314,0
2024-09-27,CUST_1365,Kolkata,9.6,0,2220.6,0,0,0.028,0
2024-09-27,CUST_1499,Mumbai,9.5,1,1156.94,3,0,0.076,0
2024-09-27,CUST_1150,Hyderabad,8.5,11,4090.95,1,0,0.019,0
2024-09-27,CUST_1255,Bangalore,11.2,5,1976.84,0,0,0.039,0
2024-09-27,CUST_1157,Kolkata,11.8,19,2572.88,8,0,0.036,0
2024-09-27,CUST_1197,Pune,5.2,0,4034.5,5,0,0.079,0
2024-09-27,CUST_1269,Bangalore,8.9,0,2322.11,0,0,0.052,0
2024-09-27,CUST_1135,Ahmedabad,7.8,0,2659.14,6,1,0.014,0
2024-09-27,CUST_1249,Chennai,5.8,0,3057.25,0,0,0.012,0
2024-09-27,CUST_1127,Mumbai,5.7,18,1436.73,2,0,0.035,0
2024-09-27,CUST_1415,Kolkata,6.7,0,2225.87,0,0,0.031,0
2024-09-27,CUST_1466,Delhi,6.7,0,3293.4,0,0,0.025,0
2024-09-27,CUST_1469,Bangalore,8.9,0,1700.56,5,0,0.061,0
2024-09-27,CUST_1392,Ahmedabad,5.3,8,3276.23,1,0,0.027,0
2024-09-27,CUST_1126,Mumbai,5.1,2,2078.11,1,1,0.069,0
2024-09-27,CUST_1254,Delhi,10.5,22,2766.2,2,0,0.063,0
2024-09-27,CUST_1434,Ahmedabad,7.6,0,536.73,9,0,0.038,0
2024-09-27,CUST_1178,Mumbai,6.8,58,2225.08,11,0,0.275,0
2024-09-27,CUST_1014,Pune,8.0,8,3958.38,0,0,0.052,0
2024-09-27,CUST_1457,Bangalore,3.3,17,1166.56,5,0,0.051,0
2024-09-27,CUST_1319,Pune,7.8,8,3348.97,0,0,0.049,0
2024-09-27,CUST_1429,Kolkata,7.3,22,3296.84,3,0,0.048,0
2024-09-27,CUST_1264,Delhi,8.3,0,549.58,1,0,0.022,0
2024-09-27,CUST_1444,Chennai,6.5,11,2813.92,0,0,0.07,0
2024-09-27,CUST_1245,Mumbai,6.5,5,2183.02,0,0,0.038,0
2024-09-27,CUST_1413,Kolkata,3.9,50,1290.2,17,1,0.345,1
2024-09-27,CUST_1465,Mumbai,10.9,10,1714.62,0,0,0.028,0
2024-09-27,CUST_1343,Chennai,6.6,0,4706.41,1,1,0.016,0
2024-09-27,CUST_1330,Chennai,10.5,0,3947.97,8,0,0.016,0
2024-09-27,CUST_1035,Pune,7.1,5,1758.32,0,1,0.046,0
2024-09-27,CUST_1029,Mumbai,7.5,43,4310.43,6,1,0.156,0
2024-09-27,CUST_1159,Kolkata,8.8,0,2719.67,0,0,0.021,0
2024-09-27,CUST_1070,Delhi,8.5,0,930.71,0,0,0.031,0
2024-09-27,CUST_1262,Pune,5.2,5,2241.87,0,0,0.062,0
2024-09-27,CUST_1338,Mumbai,5.7,26,3053.21,0,0,0.074,0
2024-09-27,CUST_1489,Chennai,8.1,37,854.5,8,1,0.258,0
2024-09-27,CUST_1104,Delhi,7.0,28,4100.96,0,0,0.017,0
2024-09-27,CUST_1066,Ahmedabad,9.1,3,2421.29,0,0,0.067,0
2024-09-27,CUST_1087,Pune,9.1,0,3698.91,7,0,0.033,0
2024-09-27,CUST_1088,Ahmedabad,5.4,15,1119.07,0,0,0.02,0
2024-09-27,CUST_1377,Kolkata,9.2,7,4911.07,0,0,0.023,0
2024-09-27,CUST_1239,Hyderabad,11.4,23,4689.32,1,0,0.035,0
2024-09-27,CUST_1408,Bangalore,6.6,18,3639.21,3,0,0.049,0
2024-09-27,CUST_1144,Chennai,10.1,26,2793.51,4,0,0.042,0
2024-09-27,CUST_1235,Pune,5.5,0,4922.47,1,0,0.016,0
2024-09-27,CUST_1450,Ahmedabad,5.4,17,3448.06,0,0,0.04,0
2024-09-27,CUST_1335,Kolkata,7.6,18,1536.94,1,1,0.027,0
2024-09-27,CUST_1380,Hyderabad,7.7,5,3478.54,0,0,0.052,0
2024-09-27,CUST_1236,Hyderabad,10.7,17,3878.05,0,0,0.05,0
2024-09-27,CUST_1360,Delhi,6.2,10,1310.71,0,0,0.025,0
2024-09-27,CUST_1077,Ahmedabad,8.3,19,2491.51,3,0,0.026,0
2024-09-27,CUST_1026,Chennai,7.8,9,678.27,4,0,0.046,0
2024-09-27,CUST_1381,Hyderabad,5.9,9,4191.84,2,0,0.045,0
2024-09-27,CUST_1117,Hyderabad,9.8,4,1406.36,5,0,0.072,0
2024-09-27,CUST_1114,Bangalore,10.9,11,864.45,6,0,0.078,0
2024-09-27,CUST_1158,Delhi,10.6,0,1647.69,6,0,0.027,0
2024-09-27,CUST_1256,Chennai,6.5,5,2459.55,10,0,0.05,0
2024-09-27,CUST_1455,Delhi,5.4,7,3565.15,4,0,0.045,0
2024-09-27,CUST_1456,Delhi,7.4,12,1923.8,1,0,0.065,0
2024-09-27,CUST_1266,Pune,10.1,0,4760.74,0,0,0.049,0
2024-09-27,CUST_1314,Chennai,7.1,8,1698.07,0,0,0.072,0
2024-09-27,CUST_1496,Chennai,11.0,0,3375.58,2,0,0.018,0
2024-09-27,CUST_1032,Bangalore,6.4,28,2875.54,7,0,0.053,0
2024-09-27,CUST_1049,Chennai,6.4,2,1492.78,10,0,0.04,0
2024-09-27,CUST_1353,Hyderabad,7.9,5,1161.63,0,0,0.044,0
2024-09-27,CUST_1344,Kolkata,4.7,10,2577.85,0,0,0.076,0
2024-09-27,CUST_1273,Kolkata,6.3,0,4588.4,6,1,0.044,0
2024-09-27,CUST_1414,Ahmedabad,5.7,18,1278.89,0,0,0.044,0
2024-09-27,CUST_1082,Mumbai,2.9,34,3296.3,12,1,0.184,0
2024-09-27,CUST_1248,Chennai,8.5,6,4340.69,0,0,0.038,0
2024-09-27,CUST_1223,Delhi,2.9,4,1561.56,9,0,0.038,0
2024-09-27,CUST_1475,Hyderabad,10.6,0,3265.93,12,0,0.017,0
2024-09-27,CUST_1237,Bangalore,7.2,0,3960.7,5,1,0.032,0
2024-09-27,CUST_1089,Kolkata,10.7,4,1819.89,0,0,0.056,0
2024-09-27,CUST_1084,Hyderabad,5.4,0,3075.44,0,0,0.022,0
2024-09-27,CUST_1143,Ahmedabad,7.0,16,2424.26,3,0,0.066,0
2024-09-27,CUST_1366,Delhi,6.8,13,3443.14,12,0,0.059,0
2024-09-27,CUST_1213,Delhi,8.0,0,4656.09,4,0,0.069,0
2024-09-27,CUST_1011,Delhi,9.4,12,3373.65,0,0,0.054,0
2024-09-27,CUST_1402,Bangalore,6.5,27,3329.09,3,0,0.232,0
2024-09-27,CUST_1057,Ahmedabad,8.7,16,1109.01,0,0,0.055,0
2024-09-27,CUST_1336,Hyderabad,4.7,27,4141.68,12,0,0.204,0
2024-09-27,CUST_1302,Delhi,10.1,6,3809.02,0,0,0.038,0
2024-09-27,CUST_1486,Delhi,11.5,7,4889.86,4,0,0.036,0
2024-09-27,CUST_1417,Bangalore,6.2,0,3647.23,4,0,0.018,0
2024-09-27,CUST_1286,Mumbai,4.7,0,2455.84,6,0,0.027,0
2024-09-27,CUST_1130,Delhi,7.5,0,2214.5,1,0,0.012,0
2024-09-27,CUST_1134,Kolkata,9.6,8,4409.05,1,0,0.062,0
2024-09-27,CUST_1345,Kolkata,10.5,0,2365.22,2,0,0.026,0
2024-09-27,CUST_1447,Mumbai,5.7,0,2895.46,0,0,0.06,0
2024-09-27,CUST_1359,Mumbai,6.0,2,2799.4,0,0,0.037,0
2024-09-27,CUST_1004,Mumbai,8.6,9,1101.45,0,0,0.037,0
2024-09-27,CUST_1295,Pune,7.1,7,3704.59,8,0,0.022,0
2024-09-27,CUST_1154,Bangalore,9.3,0,3165.62,0,0,0.026,0
2024-09-27,CUST_1190,Chennai,6.2,18,2996.07,4,0,0.045,0
2024-09-27,CUST_1071,Bangalore,6.5,0,558.81,0,0,0.013,0
2024-09-27,CUST_1395,Bangalore,7.5,0,2840.71,6,0,0.016,0
2024-09-27,CUST_1076,Delhi,7.2,0,3932.81,3,0,0.059,0
2024-09-27,CUST_1166,Bangalore,9.2,15,665.1,6,0,0.072,0
2024-09-27,CUST_1119,Delhi,4.7,33,1267.77,16,1,0.188,0
2024-09-27,CUST_1215,Bangalore,9.6,11,1731.32,0,0,0.034,0
2024-09-27,CUST_1058,Chennai,6.8,12,3708.57,0,0,0.065,0
2024-09-27,CUST_1341,Kolkata,7.2,0,2598.69,0,0,0.018,0
2024-09-27,CUST_1363,Bangalore,10.7,0,2469.09,1,0,0.05,0
2024-09-27,CUST_1482,Pune,5.8,13,719.7,0,0,0.016,0
2024-09-27,CUST_1141,Bangalore,9.2,0,3352.77,5,0,0.024,0
2024-09-27,CUST_1253,Delhi,8.3,15,1199.76,2,1,0.076,0
2024-09-27,CUST_1210,Ahmedabad,11.7,9,897.31,8,0,0.033,0
2024-09-27,CUST_1279,Ahmedabad,5.2,4,3993.1,8,0,0.066,0
2024-09-27,CUST_1147,Chennai,13.6,9,3763.46,7,0,0.06,0
2024-09-27,CUST_1421,Kolkata,7.5,25,1967.92,0,1,0.054,0
2024-09-27,CUST_1474,Chennai,9.3,8,2553.68,3,0,0.075,0
2024-09-27,CUST_1109,Ahmedabad,7.6,14,1152.49,4,1,0.076,0
2024-09-27,CUST_1370,Bangalore,7.9,0,822.6,4,0,0.022,0
2024-09-27,CUST_1275,Delhi,2.6,0,3131.87,5,0,0.056,0
2024-09-27,CUST_1282,Ahmedabad,10.8,0,4197.02,1,0,0.012,0
2024-09-27,CUST_1281,Chennai,10.5,3,2984.52,4,0,0.012,0
2024-09-27,CUST_1099,Bangalore,4.9,7,1085.45,0,0,0.059,0
2024-09-27,CUST_1010,Bangalore,8.6,2,4133.75,0,0,0.051,0
2024-09-27,CUST_1038,Ahmedabad,9.9,0,2627.95,0,0,0.032,0
2024-09-27,CUST_1191,Mumbai,7.9,16,1021.99,2,0,0.058,0
2024-09-27,CUST_1151,Kolkata,11.2,2,3826.06,0,0,0.014,0
2024-09-27,CUST_1122,Kolkata,7.7,2,998.54,0,0,0.032,0
2024-09-27,CUST_1112,Bangalore,10.0,12,4796.62,3,0,0.022,0
2024-09-27,CUST_1145,Kolkata,7.9,21,861.55,14,0,0.079,0
2024-09-27,CUST_1423,Delhi,5.5,20,4867.69,1,0,0.042,0
2024-09-27,CUST_1002,Mumbai,3.7,0,2846.34,0,0,0.057,0
2024-09-27,CUST_1161,Chennai,7.5,14,2468.48,7,0,0.011,0
2024-09-27,CUST_1068,Pune,12.3,12,560.0,7,0,0.022,0
2024-09-27,CUST_1155,Chennai,4.5,8,3719.27,0,0,0.037,0
2024-09-27,CUST_1113,Delhi,9.1,42,1567.32,15,1,0.344,0
2024-09-27,CUST_1128,Mumbai,5.6,46,3672.42,4,0,0.303,0
2024-09-27,CUST_1169,Pune,5.1,0,3344.52,0,0,0.073,0
2024-09-27,CUST_1468,Hyderabad,12.0,14,3018.63,2,0,0.078,0
2024-09-27,CUST_1085,Ahmedabad,6.4,22,3593.22,5,0,0.067,0
2024-09-27,CUST_1431,Bangalore,7.3,23,833.8,0,1,0.222,0
2024-09-27,CUST_1298,Bangalore,8.1,5,2593.75,3,0,0.044,0
2024-09-27,CUST_1385,Hyderabad,6.4,18,3546.43,0,0,0.075,0
2024-09-27,CUST_1240,Kolkata,10.3,0,2811.36,1,0,0.066,0
2024-09-27,CUST_1287,Mumbai,8.9,0,1992.04,2,0,0.014,0
2024-09-27,CUST_1199,Mumbai,10.0,13,4259.98,0,0,0.06,0
2024-09-27,CUST_1495,Kolkata,1.5,32,1796.46,6,0,0.251,0
2024-09-27,CUST_1445,Pune,8.2,0,2251.78,0,0,0.048,0
2024-09-27,CUST_1433,Chennai,5.6,15,3167.1,0,0,0.049,0
2024-09-27,CUST_1033,Ahmedabad,6.1,13,2668.54,0,0,0.037,0
2024-09-27,CUST_1462,Bangalore,7.0,3,2626.05,0,0,0.024,0
2024-09-27,CUST_1171,Mumbai,6.7,0,4173.36,11,1,0.053,0
2024-09-27,CUST_1484,Hyderabad,9.7,0,931.54,0,0,0.02,0
2024-09-27,CUST_1339,Ahmedabad,7.5,31,1030.3,9,1,0.046,0
2024-09-27,CUST_1120,Hyderabad,5.5,10,2806.14,2,0,0.03,0
2024-09-27,CUST_1329,Mumbai,5.6,0,708.17,12,0,0.079,0
2024-09-27,CUST_1121,Kolkata,5.1,10,4568.54,3,0,0.075,0
2024-09-27,CUST_1331,Ahmedabad,10.9,0,4101.07,3,0,0.057,0
2024-09-27,CUST_1308,Hyderabad,2.6,58,3263.4,11,3,0.35,0
2024-09-27,CUST_1111,Delhi,11.0,0,949.69,9,0,0.039,0
2024-09-27,CUST_1291,Ahmedabad,8.0,2,3812.01,0,1,0.074,0
2024-09-27,CUST_1280,Ahmedabad,5.6,13,1193.31,7,0,0.017,0
2024-09-27,CUST_1098,Delhi,5.8,21,3045.22,4,0,0.067,0
2024-09-27,CUST_1133,Pune,10.4,14,2163.49,0,0,0.011,0
2024-09-27,CUST_1102,Ahmedabad,5.7,13,4261.27,0,0,0.058,0
2024-09-27,CUST_1471,Bangalore,9.9,0,3470.36,0,0,0.024,0
2024-09-27,CUST_1473,Kolkata,8.0,19,3016.69,8,0,0.151,0
2024-09-27,CUST_1136,Hyderabad,8.4,7,1650.34,0,0,0.043,0
2024-09-27,CUST_1162,Mumbai,11.6,0,2223.73,0,0,0.02,0
2024-09-27,CUST_1481,Pune,10.8,0,1788.54,0,0,0.044,0
2024-09-27,CUST_1246,Delhi,6.3,24,2586.46,0,1,0.071,0
2024-09-27,CUST_1152,Pune,9.6,1,1583.15,8,0,0.021,0
2024-09-27,CUST_1271,Bangalore,3.8,0,4596.95,0,0,0.035,0
2024-09-27,CUST_1110,Chennai,6.4,6,1143.27,1,1,0.042,0
2024-09-27,CUST_1374,Bangalore,6.1,7,562.6,5,0,0.038,0
2024-09-27,CUST_1326,Kolkata,7.7,5,2032.8,3,0,0.048,0
2024-09-27,CUST_1258,Kolkata,7.9,12,1937.15,7,0,0.08,0
2024-09-27,CUST_1103,Delhi,8.6,9,1063.14,0,0,0.035,0
2024-09-27,CUST_1148,Kolkata,7.7,5,1400.88,0,0,0.026,0
2024-09-27,CUST_1175,Kolkata,6.5,8,4678.25,0,0,0.035,0
2024-09-27,CUST_1306,Kolkata,7.7,0,2906.54,0,0,0.051,0
2024-09-27,CUST_1300,Delhi,4.6,13,1091.18,1,0,0.027,0
2024-09-27,CUST_1388,Hyderabad,8.7,0,1536.92,3,0,0.077,0
2024-09-27,CUST_1432,Mumbai,6.9,0,3036.65,0,0,0.038,0
2024-09-27,CUST_1316,Kolkata,11.8,24,1591.02,3,0,0.078,0
2024-09-27,CUST_1464,Mumbai,6.7,6,832.92,0,0,0.076,1
2024-09-27,CUST_1000,Pune,2.5,4,3795.28,9,0,0.071,0
2024-09-27,CUST_1125,Ahmedabad,4.5,9,4002.4,0,0,0.03,0
2024-09-27,CUST_1334,Mumbai,7.6,0,1209.64,1,0,0.075,0
2024-09-27,CUST_1224,Hyderabad,7.4,0,3726.15,5,0,0.065,0
2024-09-27,CUST_1346,Delhi,7.5,12,1611.0,0,1,0.072,0
2024-09-27,CUST_1030,Ahmedabad,10.8,6,1425.13,0,0,0.074,0
2024-09-27,CUST_1406,Bangalore,4.4,15,4214.6,0,1,0.072,0
2024-09-27,CUST_1446,Delhi,10.9,12,3619.99,11,0,0.023,0
2024-09-27,CUST_1052,Pune,9.7,13,1908.24,0,0,0.038,0
2024-09-27,CUST_1025,Mumbai,5.9,8,1629.2,0,0,0.042,0
2024-09-27,CUST_1427,Mumbai,10.0,12,2495.82,7,0,0.041,0
2024-09-27,CUST_1217,Pune,5.5,5,3700.25,0,0,0.046,0
2024-09-27,CUST_1328,Kolkata,6.0,44,990.44,14,2,0.344,0
2024-09-27,CUST_1364,Ahmedabad,3.9,34,3929.1,4,1,0.203,0
2024-09-27,CUST_1188,Mumbai,5.8,46,1889.21,8,1,0.325,0
2024-10-27,CUST_1008,Delhi,10.2,4,1620.24,0,0,0.017,0
2024-10-27,CUST_1020,Pune,7.4,13,1432.58,1,0,0.044,0
2024-10-27,CUST_1080,Hyderabad,7.5,14,4126.4,0,0,0.043,0
2024-10-27,CUST_1417,Chennai,10.0,1,4122.24,0,0,0.018,0
2024-10-27,CUST_1403,Hyderabad,7.4,18,3756.97,4,0,0.016,0
2024-10-27,CUST_1332,Pune,10.3,2,2407.01,7,0,0.013,0
2024-10-27,CUST_1051,Mumbai,9.8,11,1387.16,0,0,0.043,0
2024-10-27,CUST_1470,Hyderabad,7.7,0,849.94,0,0,0.022,0
2024-10-27,CUST_1374,Mumbai,7.4,0,4733.73,5,0,0.038,0
2024-10-27,CUST_1459,Ahmedabad,7.9,59,987.11,10,0,0.348,0
2024-10-27,CUST_1400,Mumbai,9.3,19,4142.08,5,0,0.072,0
2024-10-27,CUST_1444,Ahmedabad,8.8,28,1236.4,5,1,0.07,0
2024-10-27,CUST_1428,Bangalore,6.1,8,3492.81,2,0,0.058,0
2024-10-27,CUST_1350,Chennai,5.3,17,522.61,3,1,0.08,0
2024-10-27,CUST_1390,Delhi,9.5,15,1071.98,1,0,0.05,0
2024-10-27,CUST_1465,Kolkata,5.2,4,880.21,0,0,0.028,0
2024-10-27,CUST_1388,Hyderabad,7.2,20,3522.17,0,0,0.077,0
2024-10-27,CUST_1286,Hyderabad,6.1,10,3271.52,4,0,0.027,0
2024-10-27,CUST_1204,Pune,6.3,6,3053.58,0,0,0.063,0
2024-10-27,CUST_1392,Kolkata,7.2,7,1990.31,0,0,0.027,0
2024-10-27,CUST_1144,Chennai,7.3,5,2547.54,0,0,0.042,0
2024-10-27,CUST_1089,Ahmedabad,7.3,11,2342.04,0,0,0.056,0
2024-10-27,CUST_1108,Hyderabad,8.3,8,4827.86,0,0,0.059,0
2024-10-27,CUST_1213,Bangalore,5.0,13,1771.73,9,0,0.069,0
2024-10-27,CUST_1479,Mumbai,7.9,6,941.97,1,0,0.079,0
2024-10-27,CUST_1364,Bangalore,5.8,27,1123.53,6,1,0.203,0
2024-10-27,CUST_1189,Hyderabad,8.5,7,2722.66,1,0,0.063,0
2024-10-27,CUST_1186,Pune,9.3,31,1975.53,7,0,0.021,0
2024-10-27,CUST_1198,Kolkata,7.0,0,1431.49,3,0,0.021,0
2024-10-27,CUST_1079,Bangalore,6.9,0,4265.33,5,1,0.069,0
2024-10-27,CUST_1469,Hyderabad,6.9,5,1511.54,3,0,0.061,0
2024-10-27,CUST_1182,Pune,7.5,7,4714.95,3,0,0.047,0
2024-10-27,CUST_1445,Chennai,5.4,5,4296.18,0,0,0.048,0
2024-10-27,CUST_1407,Ahmedabad,8.9,13,1599.71,0,0,0.076,0
2024-10-27,CUST_1132,Ahmedabad,7.6,8,988.83,5,0,0.079,0
2024-10-27,CUST_1069,Delhi,7.8,0,956.02,4,0,0.032,0
2024-10-27,CUST_1082,Kolkata,4.7,43,1267.28,2,0,0.184,0
2024-10-27,CUST_1202,Chennai,8.8,21,3366.54,0,0,0.044,0
2024-10-27,CUST_1180,Chennai,7.9,0,1730.16,0,0,0.058,0
2024-10-27,CUST_1369,Chennai,7.6,5,3251.86,0,0,0.042,0
2024-10-27,CUST_1409,Chennai,4.2,0,3878.94,0,0,0.018,0
2024-10-27,CUST_1012,Chennai,9.0,54,577.31,8,0,0.229,0
2024-10-27,CUST_1208,Ahmedabad,8.5,0,3048.2,8,0,0.042,0
2024-10-27,CUST_1113,Mumbai,5.1,57,1623.08,9,0,0.344,0
2024-10-27,CUST_1019,Pune,7.7,13,3152.1,4,0,0.02,0
2024-10-27,CUST_1155,Ahmedabad,5.5,8,784.96,0,0,0.037,0
2024-10-27,CUST_1129,Mumbai,5.1,25,2535.92,8,0,0.065,0
2024-10-27,CUST_1047,Chennai,8.0,1,2929.13,2,0,0.019,0
