date,region,category,channel,revenue,units_sold,orders,avg_order_value,cost,margin,margin_pct,anomaly_flag
2024-01-29,Mumbai,FMCG-Food,Institutional,220374.71,1705,68,3240.8,127437.49,92937.22,0.4,0
2024-01-29,Mumbai,FMCG-Beverage,Modern Trade,387569.54,5329,253,1531.9,301352.19,86217.35,0.191,0
2024-01-29,Mumbai,FMCG-Personal Care,Export,283305.62,3363,152,1863.85,167995.57,115310.05,0.4,0
2024-01-29,Mumbai,FMCG-Home Care,E-Commerce,347858.11,4173,173,2010.74,227179.5,120678.61,0.32,0
2024-01-29,Mumbai,FMCG-Health,Modern Trade,326095.66,6807,261,1249.41,211590.98,114504.69,0.37,0
2024-01-29,Delhi,FMCG-Food,E-Commerce,165407.69,2757,119,1389.98,119054.67,46353.02,0.31,0
2024-01-29,Delhi,FMCG-Beverage,Institutional,231092.48,1989,40,5777.31,151394.35,79698.13,0.345,0
2024-01-29,Delhi,FMCG-Personal Care,Export,317590.18,2085,94,3378.62,187768.61,129821.56,0.4,0
2024-01-29,Delhi,FMCG-Home Care,Export,261886.48,3356,279,938.66,171822.05,90064.43,0.335,0
2024-01-29,Delhi,FMCG-Health,E-Commerce,229475.67,2928,58,3956.48,173697.35,55778.32,0.247,0
2024-01-29,Bangalore,FMCG-Food,Institutional,334919.55,4572,304,1101.71,253304.87,81614.69,0.252,0
2024-01-29,Bangalore,FMCG-Beverage,E-Commerce,337669.76,2057,48,7034.79,238606.29,99063.48,0.272,0
2024-01-29,Bangalore,FMCG-Personal Care,Institutional,262529.75,1891,46,5707.17,177206.57,85323.19,0.349,0
2024-01-29,Bangalore,FMCG-Home Care,General Trade,174172.58,3487,145,1201.19,115249.77,58922.82,0.345,0
2024-01-29,Bangalore,FMCG-Health,E-Commerce,230038.36,2398,119,1933.1,144169.82,85868.54,0.372,0
2024-01-29,Chennai,FMCG-Food,Export,196933.2,1711,71,2773.71,117234.21,79698.99,0.395,0
2024-01-29,Chennai,FMCG-Beverage,Institutional,142745.31,1380,41,3481.59,97791.25,44954.06,0.316,0
2024-01-29,Chennai,FMCG-Personal Care,Modern Trade,185821.07,1406,43,4321.42,122232.71,63588.36,0.32,0
2024-01-29,Chennai,FMCG-Home Care,Modern Trade,210059.52,2551,106,1981.69,143443.48,66616.04,0.294,0
2024-01-29,Chennai,FMCG-Health,E-Commerce,174505.73,1281,49,3561.34,113978.37,60527.36,0.356,0
2024-01-29,Kolkata,FMCG-Food,Export,234647.39,1854,103,2278.13,173376.59,61270.8,0.248,0
2024-01-29,Kolkata,FMCG-Beverage,Institutional,331583.67,2199,62,5348.12,192083.81,139499.87,0.4,0
2024-01-29,Kolkata,FMCG-Personal Care,Institutional,127726.57,715,37,3452.07,202985.52,72570.68,0.273,1
2024-01-29,Kolkata,FMCG-Home Care,Institutional,189142.43,1522,33,5731.59,137960.59,51181.84,0.266,0
2024-01-29,Kolkata,FMCG-Health,General Trade,255284.56,3628,100,2552.85,172162.44,83122.12,0.354,0
2024-01-29,Hyderabad,FMCG-Food,Modern Trade,253573.88,1556,53,4784.41,191858.63,61715.25,0.263,0
2024-01-29,Hyderabad,FMCG-Beverage,Export,235650.1,2299,65,3625.39,168692.03,66958.07,0.268,0
2024-01-29,Hyderabad,FMCG-Personal Care,Export,183508.58,2877,92,1994.66,128595.58,54913.0,0.31,0
2024-01-29,Hyderabad,FMCG-Home Care,Institutional,267054.57,1506,65,4108.53,188041.29,79013.28,0.324,0
2024-01-29,Hyderabad,FMCG-Health,E-Commerce,160314.46,916,18,8906.36,105591.3,54723.16,0.311,0
2024-01-29,Pune,FMCG-Food,Modern Trade,158523.18,1148,28,5661.54,95019.71,63503.47,0.381,0
2024-01-29,Pune,FMCG-Beverage,Modern Trade,157433.17,2059,47,3349.64,93215.1,64218.07,0.4,0
2024-01-29,Pune,FMCG-Personal Care,General Trade,92460.73,550,15,6164.05,158646.09,83592.38,0.4,1
2024-01-29,Pune,FMCG-Home Care,General Trade,316287.03,3243,141,2243.17,191233.12,125053.91,0.392,0
2024-01-29,Pune,FMCG-Health,E-Commerce,293000.95,4410,95,3084.22,188267.47,104733.48,0.375,0
2024-01-29,Ahmedabad,FMCG-Food,Institutional,214672.96,4666,245,876.22,146625.87,68047.09,0.353,0
2024-01-29,Ahmedabad,FMCG-Beverage,Institutional,136553.21,813,19,7187.01,90308.07,46245.15,0.349,0
2024-01-29,Ahmedabad,FMCG-Personal Care,E-Commerce,210409.71,1244,38,5537.1,123238.61,87171.1,0.4,0
2024-01-29,Ahmedabad,FMCG-Home Care,Institutional,200587.59,2896,59,3399.79,150524.98,50062.61,0.237,0
2024-01-29,Ahmedabad,FMCG-Health,General Trade,190078.91,1937,161,1180.61,146127.9,43951.0,0.209,0
2024-01-30,Mumbai,FMCG-Food,General Trade,448996.23,3325,237,1894.5,274186.63,174809.6,0.4,0
2024-01-30,Mumbai,FMCG-Beverage,Export,456006.74,4811,300,1520.02,302728.47,153278.27,0.37,0
2024-01-30,Mumbai,FMCG-Personal Care,Modern Trade,402006.11,3547,90,4466.73,259680.98,142325.14,0.367,0
2024-01-30,Mumbai,FMCG-Home Care,Institutional,199244.98,1367,62,3213.63,144122.26,55122.72,0.269,0
2024-01-30,Mumbai,FMCG-Health,Institutional,220542.66,1627,41,5379.09,138969.93,81572.73,0.387,0
2024-01-30,Delhi,FMCG-Food,E-Commerce,301631.62,2897,72,4189.33,179421.11,122210.51,0.4,0
2024-01-30,Delhi,FMCG-Beverage,Institutional,356566.31,4209,95,3753.33,218690.57,137875.74,0.38,0
2024-01-30,Delhi,FMCG-Personal Care,General Trade,92405.41,884,42,2200.13,180261.27,70626.96,0.293,1
2024-01-30,Delhi,FMCG-Home Care,Export,388382.02,7549,150,2589.21,297098.43,91283.59,0.236,0
2024-01-30,Delhi,FMCG-Health,Export,354908.54,4097,315,1126.69,258354.32,96554.22,0.259,0
2024-01-30,Bangalore,FMCG-Food,General Trade,186942.48,1955,78,2396.7,138282.48,48660.0,0.269,0
2024-01-30,Bangalore,FMCG-Beverage,General Trade,205158.8,2891,206,995.92,136646.71,68512.09,0.323,0
2024-01-30,Bangalore,FMCG-Personal Care,Institutional,331814.51,2324,193,1719.25,198354.29,133460.22,0.4,0
2024-01-30,Bangalore,FMCG-Home Care,Institutional,284836.66,2202,50,5696.73,213280.31,71556.35,0.234,0
2024-01-30,Bangalore,FMCG-Health,E-Commerce,418203.08,6110,174,2403.47,252121.6,166081.48,0.389,0
2024-01-30,Chennai,FMCG-Food,E-Commerce,185487.59,2245,45,4121.95,115406.9,70080.68,0.39,0
2024-01-30,Chennai,FMCG-Beverage,Export,187902.67,1671,104,1806.76,143453.66,44449.01,0.209,0
2024-01-30,Chennai,FMCG-Personal Care,Institutional,379391.6,6564,218,1740.33,292574.29,86817.31,0.234,0
2024-01-30,Chennai,FMCG-Home Care,Institutional,310954.95,2377,79,3936.14,243072.56,67882.39,0.221,0
2024-01-30,Chennai,FMCG-Health,Export,157381.99,1380,57,2761.09,91471.4,65910.6,0.4,0
2024-01-30,Kolkata,FMCG-Food,General Trade,262893.74,1583,54,4868.4,206387.35,56506.39,0.188,0
2024-01-30,Kolkata,FMCG-Beverage,General Trade,279895.61,2928,104,2691.3,206149.17,73746.45,0.286,0
2024-01-30,Kolkata,FMCG-Personal Care,E-Commerce,183415.07,1458,38,4826.71,113794.55,69620.53,0.4,0
2024-01-30,Kolkata,FMCG-Home Care,E-Commerce,181291.1,1193,33,5493.67,116784.67,64506.43,0.322,0
2024-01-30,Kolkata,FMCG-Health,General Trade,292708.32,4021,309,947.28,183116.01,109592.31,0.399,0
2024-01-30,Hyderabad,FMCG-Food,Institutional,337552.78,2925,139,2428.44,244293.16,93259.63,0.265,0
2024-01-30,Hyderabad,FMCG-Beverage,General Trade,307885.25,5916,311,989.98,181981.59,125903.65,0.4,0
2024-01-30,Hyderabad,FMCG-Personal Care,Modern Trade,210147.62,2894,68,3090.41,129024.74,81122.88,0.4,0
2024-01-30,Hyderabad,FMCG-Home Care,General Trade,251690.46,2461,51,4935.11,170038.45,81652.01,0.298,0
2024-01-30,Hyderabad,FMCG-Health,Modern Trade,224344.6,1389,34,6598.37,156715.6,67629.0,0.307,0
2024-01-30,Pune,FMCG-Food,Institutional,320252.23,3137,64,5003.94,209128.61,111123.61,0.328,0
2024-01-30,Pune,FMCG-Beverage,E-Commerce,316580.04,3280,218,1452.2,237313.72,79266.32,0.249,0
2024-01-30,Pune,FMCG-Personal Care,E-Commerce,275137.41,2557,65,4232.88,167720.39,107417.02,0.375,0
2024-01-30,Pune,FMCG-Home Care,General Trade,225299.26,2079,109,2066.97,158783.1,66516.15,0.277,0
2024-01-30,Pune,FMCG-Health,Institutional,164809.6,1654,45,3662.44,124999.44,39810.16,0.262,0
2024-01-30,Ahmedabad,FMCG-Food,Modern Trade,284185.3,2284,63,4510.88,186385.89,97799.41,0.326,0
2024-01-30,Ahmedabad,FMCG-Beverage,E-Commerce,297261.99,2008,77,3860.55,179439.31,117822.68,0.383,0
2024-01-30,Ahmedabad,FMCG-Personal Care,General Trade,242482.64,1824,49,4948.63,164915.01,77567.63,0.291,0
2024-01-30,Ahmedabad,FMCG-Home Care,E-Commerce,178134.77,1306,68,2619.63,104163.7,73971.07,0.395,0
2024-01-30,Ahmedabad,FMCG-Health,Modern Trade,267039.08,2169,108,2472.58,207167.77,59871.31,0.226,0
2024-01-31,Mumbai,FMCG-Food,Export,216585.25,1543,102,2123.38,129276.32,87308.93,0.4,0
2024-01-31,Mumbai,FMCG-Beverage,Export,420965.82,3041,72,5846.75,320549.18,100416.64,0.233,0
2024-01-31,Mumbai,FMCG-Personal Care,Modern Trade,423537.34,2593,172,2462.43,278639.12,144898.22,0.369,0
2024-01-31,Mumbai,FMCG-Home Care,E-Commerce,329395.36,2254,64,5146.8,243951.89,85443.46,0.276,0
2024-01-31,Mumbai,FMCG-Health,Export,213624.13,1429,39,5477.54,130922.48,82701.65,0.364,0
2024-01-31,Delhi,FMCG-Food,General Trade,317034.63,4518,251,1263.09,202284.41,114750.22,0.393,0
2024-01-31,Delhi,FMCG-Beverage,Modern Trade,286985.09,3894,177,1621.38,196024.84,90960.24,0.299,0
2024-01-31,Delhi,FMCG-Personal Care,Export,413617.2,2542,66,6266.93,309148.88,104468.33,0.258,0
2024-01-31,Delhi,FMCG-Home Care,E-Commerce,228760.89,3699,264,866.52,162683.55,66077.34,0.296,0
2024-01-31,Delhi,FMCG-Health,Modern Trade,205029.09,4429,164,1250.18,128513.02,76516.07,0.347,0
2024-01-31,Bangalore,FMCG-Food,Export,359854.26,2369,69,5215.28,267455.75,92398.52,0.28,0
2024-01-31,Bangalore,FMCG-Beverage,Institutional,292491.46,1987,41,7133.94,228006.5,64484.96,0.22,0
2024-01-31,Bangalore,FMCG-Personal Care,Institutional,223681.76,2891,87,2571.05,161205.34,62476.42,0.29,0
2024-01-31,Bangalore,FMCG-Home Care,Institutional,276846.32,4730,121,2287.99,163206.64,113639.68,0.4,0
2024-01-31,Bangalore,FMCG-Health,General Trade,377216.55,2323,86,4386.24,288183.57,89032.98,0.229,0
2024-01-31,Chennai,FMCG-Food,Modern Trade,262311.86,2603,118,2222.98,185547.3,76764.55,0.272,0
2024-01-31,Chennai,FMCG-Beverage,E-Commerce,388865.04,4153,346,1123.89,302764.44,86100.59,0.218,0
2024-01-31,Chennai,FMCG-Personal Care,Institutional,326202.95,2143,66,4942.47,204381.58,121821.37,0.366,0
2024-01-31,Chennai,FMCG-Home Care,Institutional,375044.05,2689,168,2232.41,290738.01,84306.04,0.241,0
2024-01-31,Chennai,FMCG-Health,Modern Trade,226058.14,1849,44,5137.68,139809.31,86248.83,0.349,0
2024-01-31,Kolkata,FMCG-Food,General Trade,214356.95,1800,46,4659.93,159659.99,54696.96,0.283,0
2024-01-31,Kolkata,FMCG-Beverage,Modern Trade,316202.29,4061,203,1557.65,246024.6,70177.7,0.236,0
2024-01-31,Kolkata,FMCG-Personal Care,E-Commerce,175868.33,1974,58,3032.21,138251.14,37617.2,0.219,0
2024-01-31,Kolkata,FMCG-Home Care,Export,212747.01,3452,191,1113.86,134371.44,78375.58,0.364,0
2024-01-31,Kolkata,FMCG-Health,Export,277774.13,3693,80,3472.18,189111.78,88662.35,0.305,0
2024-01-31,Hyderabad,FMCG-Food,Institutional,166331.84,1164,25,6653.27,108045.41,58286.44,0.334,0
2024-01-31,Hyderabad,FMCG-Beverage,General Trade,341511.86,5987,127,2689.07,213255.6,128256.25,0.361,0
2024-01-31,Hyderabad,FMCG-Personal Care,Modern Trade,347261.85,1998,43,8075.86,209010.76,138251.08,0.4,0
2024-01-31,Hyderabad,FMCG-Home Care,General Trade,222869.84,2180,66,3376.82,156323.7,66546.13,0.303,0
2024-01-31,Hyderabad,FMCG-Health,E-Commerce,290934.64,2472,63,4618.01,204771.35,86163.29,0.306,0
2024-01-31,Pune,FMCG-Food,E-Commerce,183628.02,1723,35,5246.51,142404.8,41223.23,0.239,0
2024-01-31,Pune,FMCG-Beverage,Export,189808.4,1508,52,3650.16,136135.07,53673.33,0.258,0
2024-01-31,Pune,FMCG-Personal Care,Institutional,379714.37,3465,150,2531.43,229130.07,150584.3,0.4,0
2024-01-31,Pune,FMCG-Home Care,General Trade,199491.27,3040,132,1511.3,155695.78,43795.5,0.22,0
2024-01-31,Pune,FMCG-Health,E-Commerce,312057.95,2816,80,3900.72,183658.25,128399.7,0.4,0
2024-01-31,Ahmedabad,FMCG-Food,Institutional,364977.05,3067,98,3724.26,261302.6,103674.44,0.331,0
2024-01-31,Ahmedabad,FMCG-Beverage,E-Commerce,259326.5,2230,79,3282.61,203692.15,55634.35,0.187,0
2024-01-31,Ahmedabad,FMCG-Personal Care,Modern Trade,287120.75,4581,97,2960.01,177575.38,109545.36,0.396,0
2024-01-31,Ahmedabad,FMCG-Home Care,E-Commerce,304316.84,4787,119,2557.28,221090.26,83226.58,0.303,0
2024-01-31,Ahmedabad,FMCG-Health,Export,285044.92,2144,64,4453.83,177169.94,107874.99,0.392,0
2024-02-01,Mumbai,FMCG-Food,Modern Trade,202339.46,1138,56,3613.2,150227.91,52111.55,0.292,0
2024-02-01,Mumbai,FMCG-Beverage,Export,244834.83,1380,44,5564.43,191478.79,53356.04,0.203,0
2024-02-01,Mumbai,FMCG-Personal Care,Institutional,282491.1,4628,132,2140.08,171952.15,110538.95,0.4,0
2024-02-01,Mumbai,FMCG-Home Care,Institutional,254613.8,1700,113,2253.22,178915.25,75698.55,0.296,0
2024-02-01,Mumbai,FMCG-Health,Modern Trade,403896.67,4270,251,1609.15,288408.6,115488.07,0.248,0
2024-02-01,Delhi,FMCG-Food,Export,199611.66,4149,90,2217.91,135783.01,63828.65,0.306,0
2024-02-01,Delhi,FMCG-Beverage,E-Commerce,283438.77,2927,79,3587.83,204977.94,78460.83,0.306,0
2024-02-01,Delhi,FMCG-Personal Care,Institutional,285262.3,1872,89,3205.19,170696.02,114566.29,0.4,0
2024-02-01,Delhi,FMCG-Home Care,Modern Trade,366717.45,2371,57,6433.64,213300.01,153417.44,0.4,0
2024-02-01,Delhi,FMCG-Health,Modern Trade,323792.02,5243,227,1426.4,226748.81,97043.21,0.307,0
2024-02-01,Bangalore,FMCG-Food,Modern Trade,214871.1,1403,82,2620.38,151121.33,63749.77,0.316,0
2024-02-01,Bangalore,FMCG-Beverage,Modern Trade,188899.54,1181,98,1927.55,117270.4,71629.14,0.367,0
2024-02-01,Bangalore,FMCG-Personal Care,General Trade,348808.76,3415,341,1022.9,238512.34,110296.42,0.3,0
2024-02-01,Bangalore,FMCG-Home Care,General Trade,286701.17,2139,56,5119.66,222538.9,64162.27,0.249,0
2024-02-01,Bangalore,FMCG-Health,Export,261346.32,2824,64,4083.54,189076.56,72269.75,0.25,0
2024-02-01,Chennai,FMCG-Food,General Trade,210532.74,2990,103,2044.01,125960.04,84572.7,0.4,0
2024-02-01,Chennai,FMCG-Beverage,Institutional,376442.26,6037,123,3060.51,264996.65,111445.61,0.291,0
2024-02-01,Chennai,FMCG-Personal Care,E-Commerce,172357.39,1740,116,1485.84,108764.95,63592.44,0.376,0
2024-02-01,Chennai,FMCG-Home Care,General Trade,303352.46,2333,86,3527.35,235080.52,68271.94,0.181,0
2024-02-01,Chennai,FMCG-Health,E-Commerce,303604.78,4521,237,1281.03,211267.9,92336.89,0.287,0
2024-02-01,Kolkata,FMCG-Food,Export,356201.55,6422,377,944.83,238142.71,118058.84,0.391,0
2024-02-01,Kolkata,FMCG-Beverage,E-Commerce,178470.95,1899,61,2925.75,123619.23,54851.72,0.301,0
2024-02-01,Kolkata,FMCG-Personal Care,Institutional,194025.62,1094,45,4311.68,144568.58,49457.04,0.265,0
2024-02-01,Kolkata,FMCG-Home Care,Institutional,354609.49,2172,46,7708.9,263075.58,91533.91,0.27,0
2024-02-01,Kolkata,FMCG-Health,Modern Trade,198505.81,2432,152,1305.96,129181.44,69324.37,0.327,0
2024-02-01,Hyderabad,FMCG-Food,Export,198160.49,1365,31,6392.27,153825.48,44335.01,0.205,0
2024-02-01,Hyderabad,FMCG-Beverage,General Trade,291210.81,6292,149,1954.43,220132.75,71078.06,0.226,0
2024-02-01,Hyderabad,FMCG-Personal Care,E-Commerce,282126.83,1669,33,8549.3,171380.97,110745.86,0.387,0
2024-02-01,Hyderabad,FMCG-Home Care,Institutional,325821.21,4673,146,2231.65,205206.58,120614.63,0.389,0
2024-02-01,Hyderabad,FMCG-Health,E-Commerce,233784.99,1425,59,3962.46,148552.32,85232.67,0.366,0
2024-02-01,Pune,FMCG-Food,Modern Trade,250939.73,1577,31,8094.83,149499.32,101440.41,0.379,0
2024-02-01,Pune,FMCG-Beverage,Export,155969.41,2764,98,1591.52,97934.4,58035.02,0.366,0
2024-02-01,Pune,FMCG-Personal Care,Institutional,206829.75,1516,84,2462.26,287757.14,97329.57,0.261,1
2024-02-01,Pune,FMCG-Home Care,Export,213174.79,3447,344,619.69,153779.09,59395.7,0.267,0
2024-02-01,Pune,FMCG-Health,General Trade,79325.52,677,21,3777.41,146857.8,48407.56,0.29,1
2024-02-01,Ahmedabad,FMCG-Food,Modern Trade,277780.13,1609,33,8417.58,198986.84,78793.29,0.246,0
2024-02-01,Ahmedabad,FMCG-Beverage,General Trade,284642.76,2460,102,2790.62,222042.97,62599.79,0.228,0
2024-02-01,Ahmedabad,FMCG-Personal Care,General Trade,140047.92,1372,40,3501.2,105564.74,34483.18,0.257,0
2024-02-01,Ahmedabad,FMCG-Home Care,E-Commerce,161684.52,1372,80,2021.06,97217.51,64467.01,0.399,0
2024-02-01,Ahmedabad,FMCG-Health,E-Commerce,196388.88,1612,70,2805.56,125520.86,70868.02,0.379,0
2024-02-02,Mumbai,FMCG-Food,Institutional,442877.94,2585,52,8516.88,344965.75,97912.19,0.223,0
2024-02-02,Mumbai,FMCG-Beverage,General Trade,214623.98,3609,112,1916.29,124210.87,90413.11,0.4,0
2024-02-02,Mumbai,FMCG-Personal Care,Institutional,307003.09,2636,138,2224.66,177865.73,129137.35,0.4,0
2024-02-02,Mumbai,FMCG-Home Care,E-Commerce,230845.54,3056,87,2653.4,156941.85,73903.69,0.333,0
2024-02-02,Mumbai,FMCG-Health,Institutional,321871.08,5393,141,2282.77,214833.4,107037.68,0.328,0
2024-02-02,Delhi,FMCG-Food,Modern Trade,252436.12,1553,70,3606.23,164534.06,87902.06,0.319,0
2024-02-02,Delhi,FMCG-Beverage,General Trade,253103.53,1518,75,3374.71,148306.98,104796.55,0.4,0
2024-02-02,Delhi,FMCG-Personal Care,General Trade,567031.84,5107,124,4572.84,441738.64,125293.19,0.199,0
2024-02-02,Delhi,FMCG-Home Care,General Trade,331419.09,1953,57,5814.37,244594.73,86824.35,0.282,0
2024-02-02,Delhi,FMCG-Health,Modern Trade,242613.54,2156,86,2821.09,145605.66,97007.88,0.4,0
2024-02-02,Bangalore,FMCG-Food,E-Commerce,373472.87,3603,128,2917.76,242514.46,130958.41,0.358,0
2024-02-02,Bangalore,FMCG-Beverage,E-Commerce,312493.5,2740,109,2866.91,230398.01,82095.49,0.287,0
2024-02-02,Bangalore,FMCG-Personal Care,Institutional,418909.91,2689,122,3433.69,317942.16,100967.75,0.229,0
2024-02-02,Bangalore,FMCG-Home Care,General Trade,330793.35,4762,101,3275.18,247297.81,83495.54,0.248,0
2024-02-02,Bangalore,FMCG-Health,Modern Trade,232768.61,1365,36,6465.79,140890.68,91877.93,0.393,0
2024-02-02,Chennai,FMCG-Food,General Trade,364742.82,4223,84,4342.18,217604.27,147138.55,0.394,0
2024-02-02,Chennai,FMCG-Beverage,E-Commerce,235216.18,4525,266,884.27,156883.53,78332.65,0.334,0
2024-02-02,Chennai,FMCG-Personal Care,Modern Trade,288823.07,1741,82,3522.23,223990.88,64832.19,0.18,0
2024-02-02,Chennai,FMCG-Home Care,Modern Trade,173442.53,2094,43,4033.55,124217.88,49224.64,0.288,0
2024-02-02,Chennai,FMCG-Health,Export,314355.24,5234,523,601.06,198193.19,116162.04,0.36,0
2024-02-02,Kolkata,FMCG-Food,Export,299584.86,2061,43,6967.09,181208.31,118376.55,0.4,0
2024-02-02,Kolkata,FMCG-Beverage,General Trade,298112.64,5250,328,908.88,187075.51,111037.13,0.349,0
2024-02-02,Kolkata,FMCG-Personal Care,General Trade,303861.78,1848,84,3617.4,213883.86,89977.92,0.292,0
2024-02-02,Kolkata,FMCG-Home Care,General Trade,320932.45,3515,87,3688.88,247713.36,73219.09,0.184,0
2024-02-02,Kolkata,FMCG-Health,E-Commerce,318935.9,2260,50,6378.72,194477.92,124457.98,0.4,0
2024-02-02,Hyderabad,FMCG-Food,Export,412697.43,7622,211,1955.91,277201.13,135496.3,0.306,0
2024-02-02,Hyderabad,FMCG-Beverage,E-Commerce,394474.4,2836,157,2512.58,269549.32,124925.08,0.317,0
2024-02-02,Hyderabad,FMCG-Personal Care,Institutional,198771.64,1370,39,5096.71,138423.91,60347.72,0.317,0
2024-02-02,Hyderabad,FMCG-Home Care,Export,322028.72,2200,64,5031.7,244823.53,77205.19,0.241,0
2024-02-02,Hyderabad,FMCG-Health,Export,378041.83,5676,246,1536.76,250142.07,127899.76,0.367,0
2024-02-02,Pune,FMCG-Food,E-Commerce,337439.75,2400,55,6135.27,257170.44,80269.31,0.254,0
2024-02-02,Pune,FMCG-Beverage,Export,234152.76,3438,286,818.72,146057.62,88095.15,0.4,0
2024-02-02,Pune,FMCG-Personal Care,Modern Trade,225351.03,1324,49,4599.0,131990.13,93360.89,0.397,0
2024-02-02,Pune,FMCG-Home Care,Export,341961.52,7567,236,1448.99,215364.53,126597.0,0.384,0
2024-02-02,Pune,FMCG-Health,Institutional,366787.91,4548,252,1455.51,236819.55,129968.36,0.345,0
2024-02-02,Ahmedabad,FMCG-Food,General Trade,353958.3,7627,238,1487.22,226330.86,127627.45,0.37,0
2024-02-02,Ahmedabad,FMCG-Beverage,Modern Trade,315446.23,2358,50,6308.92,200697.89,114748.34,0.37,0
2024-02-02,Ahmedabad,FMCG-Personal Care,Export,350901.44,2708,56,6266.1,253352.32,97549.11,0.299,0
2024-02-02,Ahmedabad,FMCG-Home Care,General Trade,203622.68,1566,44,4627.79,136500.26,67122.42,0.348,0
2024-02-02,Ahmedabad,FMCG-Health,General Trade,230161.13,2098,51,4512.96,168192.66,61968.47,0.277,0
2024-02-03,Mumbai,FMCG-Food,E-Commerce,397390.43,2305,109,3645.78,297556.25,99834.18,0.247,0
2024-02-03,Mumbai,FMCG-Beverage,General Trade,206313.45,1623,115,1794.03,126204.61,80108.85,0.375,0
2024-02-03,Mumbai,FMCG-Personal Care,General Trade,215392.0,3679,85,2534.02,135482.28,79909.72,0.355,0
2024-02-03,Mumbai,FMCG-Home Care,Modern Trade,411326.13,8605,860,478.29,307334.03,103992.1,0.225,0
2024-02-03,Mumbai,FMCG-Health,Modern Trade,253537.06,2012,201,1261.38,187420.86,66116.2,0.279,0
2024-02-03,Delhi,FMCG-Food,Institutional,330790.86,5185,112,2953.49,247872.71,82918.15,0.281,0
2024-02-03,Delhi,FMCG-Beverage,Export,449724.08,3799,140,3212.31,288745.73,160978.35,0.379,0
2024-02-03,Delhi,FMCG-Personal Care,General Trade,228287.43,2001,55,4150.68,171383.19,56904.24,0.266,0
2024-02-03,Delhi,FMCG-Home Care,General Trade,189222.47,2041,72,2628.09,118189.43,71033.04,0.393,0
2024-02-03,Delhi,FMCG-Health,General Trade,467729.44,2805,68,6878.37,337339.42,130390.03,0.29,0
2024-02-03,Bangalore,FMCG-Food,Modern Trade,400445.31,7241,233,1718.65,250138.05,150307.26,0.357,0
2024-02-03,Bangalore,FMCG-Beverage,Export,295448.86,4517,122,2421.71,227994.18,67454.68,0.209,0
2024-02-03,Bangalore,FMCG-Personal Care,E-Commerce,285671.32,2073,42,6801.7,175855.48,109815.84,0.357,0
2024-02-03,Bangalore,FMCG-Home Care,Modern Trade,297826.7,1742,124,2401.83,178494.61,119332.09,0.376,0
2024-02-03,Bangalore,FMCG-Health,Institutional,427328.55,6579,173,2470.11,334551.41,92777.14,0.23,0
2024-02-03,Chennai,FMCG-Food,General Trade,358839.04,5560,185,1939.67,215757.16,143081.88,0.4,0
2024-02-03,Chennai,FMCG-Beverage,Export,231048.89,1666,46,5022.8,152111.88,78937.01,0.331,0
2024-02-03,Chennai,FMCG-Personal Care,Export,344638.25,4407,122,2824.9,223162.81,121475.44,0.313,0
2024-02-03,Chennai,FMCG-Home Care,Institutional,311368.82,3212,68,4578.95,214717.4,96651.42,0.279,0
2024-02-03,Chennai,FMCG-Health,Modern Trade,312510.27,5503,166,1882.59,231440.24,81070.03,0.254,0
2024-02-03,Kolkata,FMCG-Food,Modern Trade,233016.06,3696,217,1073.81,176189.26,56826.8,0.238,0
2024-02-03,Kolkata,FMCG-Beverage,General Trade,375018.67,5876,150,2500.12,244992.31,130026.36,0.361,0
2024-02-03,Kolkata,FMCG-Personal Care,Modern Trade,377376.28,5137,214,1763.44,261640.66,115735.61,0.313,0
